short_date,hour,lat,long,temp,rhum,rain,sol_rad
9/8/2016,15,52.857,-6.909,15.4,87,0.4,0.232
9/8/2016,16,52.857,-6.909,14.3,96,2.6,0.237
9/8/2016,17,52.857,-6.909,15.4,96,1.1,0.265
9/8/2016,18,52.857,-6.909,16.1,94,0.1,0.072
9/8/2016,19,52.857,-6.909,16,91,0,0
9/8/2016,20,52.857,-6.909,15.5,88,0,0
9/8/2016,21,52.857,-6.909,15,91,0,0
9/8/2016,22,52.857,-6.909,14.7,92,0,0
9/8/2016,23,52.857,-6.909,14.4,90,0,0
9/9/2016,0,52.857,-6.909,14.2,94,0,0
9/9/2016,1,52.857,-6.909,14.3,91,0,0
9/9/2016,2,52.857,-6.909,14.2,89,0,0
9/9/2016,3,52.857,-6.909,13.6,91,0,0
9/9/2016,4,52.857,-6.909,13.5,88,0,0
9/9/2016,5,52.857,-6.909,13.5,83,0,0.001
9/9/2016,6,52.857,-6.909,13.4,84,0,0.021
9/9/2016,7,52.857,-6.909,13.1,93,0.2,0.077
9/9/2016,8,52.857,-6.909,14,93,0,0.304
9/9/2016,9,52.857,-6.909,14.9,91,0.1,0.38
9/9/2016,10,52.857,-6.909,14.9,90,0.7,0.269
9/9/2016,11,52.857,-6.909,15.2,93,2,0.364
9/9/2016,12,52.857,-6.909,16.4,91,1.1,0.369
9/9/2016,13,52.857,-6.909,16.6,92,1.8,0.404
9/9/2016,14,52.857,-6.909,16.7,92,1.6,0.321
9/9/2016,15,52.857,-6.909,16.5,94,3.3,0.231
9/9/2016,16,52.857,-6.909,16.9,94,1.8,0.285
9/9/2016,17,52.857,-6.909,17.2,95,1.5,0.456
9/9/2016,18,52.857,-6.909,15.5,84,0.7,0.108
9/9/2016,19,52.857,-6.909,14.4,82,0.1,0.003
9/9/2016,20,52.857,-6.909,13,83,0,0
9/9/2016,21,52.857,-6.909,12.5,83,0,0
9/9/2016,22,52.857,-6.909,12.2,86,0,0
9/9/2016,23,52.857,-6.909,12.1,85,0,0
9/10/2016,0,52.857,-6.909,11.6,88,0,0
9/10/2016,1,52.857,-6.909,11.3,91,0,0
9/10/2016,2,52.857,-6.909,11.4,89,0,0
9/10/2016,3,52.857,-6.909,11.7,85,0,0
9/10/2016,4,52.857,-6.909,11.1,89,0,0
9/10/2016,5,52.857,-6.909,10.8,91,0,0
9/10/2016,6,52.857,-6.909,10.4,93,0,0.058
9/10/2016,7,52.857,-6.909,10.7,92,0,0.328
9/10/2016,8,52.857,-6.909,11.6,92,0,0.715
9/10/2016,9,52.857,-6.909,13.1,84,0,1.061
9/10/2016,10,52.857,-6.909,14.7,79,0,1.66
9/10/2016,11,52.857,-6.909,15.6,74,0,1.268
9/10/2016,12,52.857,-6.909,16.2,64,0,1.128
9/10/2016,13,52.857,-6.909,16.6,62,0,1.744
9/10/2016,14,52.857,-6.909,17,55,0,1.197
9/10/2016,15,52.857,-6.909,16.2,61,0,1.155
9/10/2016,16,52.857,-6.909,17,59,0,0.733
9/10/2016,17,52.857,-6.909,15.2,67,0,0.57
9/10/2016,18,52.857,-6.909,15,67,0,0.101
9/10/2016,19,52.857,-6.909,13.1,80,0,0
9/10/2016,20,52.857,-6.909,11.6,88,0,0
9/10/2016,21,52.857,-6.909,11.4,88,0,0
9/10/2016,22,52.857,-6.909,10.7,88,0,0
9/10/2016,23,52.857,-6.909,10.6,87,0,0
9/11/2016,0,52.857,-6.909,10.4,88,0,0
9/11/2016,1,52.857,-6.909,9.8,90,0,0
9/11/2016,2,52.857,-6.909,8.8,94,0,0
9/11/2016,3,52.857,-6.909,9.3,92,0,0
9/11/2016,4,52.857,-6.909,10,90,0,0
9/11/2016,5,52.857,-6.909,9.6,93,0,0.002
9/11/2016,6,52.857,-6.909,8.3,96,0,0.165
9/11/2016,7,52.857,-6.909,11.1,92,0,0.632
9/11/2016,8,52.857,-6.909,13.7,85,0,1.175
9/11/2016,9,52.857,-6.909,15.6,78,0,1.295
9/11/2016,10,52.857,-6.909,16.3,72,0,2.054
9/11/2016,11,52.857,-6.909,17.7,67,0,2.113
9/11/2016,12,52.857,-6.909,17.1,69,0,1.545
9/11/2016,13,52.857,-6.909,16.8,66,0,1.06
9/11/2016,14,52.857,-6.909,16.9,70,0,0.898
9/11/2016,15,52.857,-6.909,17.2,72,0,0.615
9/11/2016,16,52.857,-6.909,16.8,72,0,0.148
9/11/2016,17,52.857,-6.909,15.9,80,0,0.064
9/11/2016,18,52.857,-6.909,15.6,84,0,0.037
9/11/2016,19,52.857,-6.909,15.2,88,0,0
9/11/2016,20,52.857,-6.909,15.3,92,0,0
9/11/2016,21,52.857,-6.909,15.6,94,0.3,0
9/11/2016,22,52.857,-6.909,15.9,95,0.1,0
9/11/2016,23,52.857,-6.909,16.3,95,0.1,0
9/12/2016,0,52.857,-6.909,16.8,95,0.1,0
9/12/2016,1,52.857,-6.909,17.1,93,0.2,0
9/12/2016,2,52.857,-6.909,17.4,93,0,0
9/12/2016,3,52.857,-6.909,17.6,93,0,0
9/12/2016,4,52.857,-6.909,17.7,93,0,0
9/12/2016,5,52.857,-6.909,17.8,93,0.2,0
9/12/2016,6,52.857,-6.909,18,93,0.2,0.019
9/12/2016,7,52.857,-6.909,18.2,93,0.2,0.081
9/12/2016,8,52.857,-6.909,18,95,1.2,0.167
9/12/2016,9,52.857,-6.909,18.3,94,0.8,0.392
9/12/2016,10,52.857,-6.909,18.8,92,0,0.284
9/12/2016,11,52.857,-6.909,18.8,93,1.8,0.597
9/12/2016,12,52.857,-6.909,18.8,92,0,0.546
9/12/2016,13,52.857,-6.909,19.2,92,0.6,1.429
9/12/2016,14,52.857,-6.909,19.6,79,0,0.893
9/12/2016,15,52.857,-6.909,19.1,84,0,1.04
9/12/2016,16,52.857,-6.909,18.9,81,0,0.352
9/12/2016,17,52.857,-6.909,17.7,87,0,0.072
9/12/2016,18,52.857,-6.909,16.8,94,1.2,0.013
9/12/2016,19,52.857,-6.909,15.4,94,0.4,0
9/12/2016,20,52.857,-6.909,14.1,96,0.8,0
9/12/2016,21,52.857,-6.909,14,98,1.2,0
9/12/2016,22,52.857,-6.909,13.2,97,2.2,0
9/12/2016,23,52.857,-6.909,12.5,96,1,0
9/13/2016,0,52.857,-6.909,12.4,97,0.2,0
9/13/2016,1,52.857,-6.909,12.4,97,0.5,0
9/13/2016,2,52.857,-6.909,12.2,97,1.4,0
9/13/2016,3,52.857,-6.909,11.9,97,1.3,0
9/13/2016,4,52.857,-6.909,12,97,0.1,0
9/13/2016,5,52.857,-6.909,11.9,97,0,0.001
9/13/2016,6,52.857,-6.909,11.8,98,0,0.084
9/13/2016,7,52.857,-6.909,12,98,0,0.425
9/13/2016,8,52.857,-6.909,12.7,95,0,0.757
9/13/2016,9,52.857,-6.909,12.8,92,0,0.634
9/13/2016,10,52.857,-6.909,13.2,91,0,0.826
9/13/2016,11,52.857,-6.909,14.2,86,0,0.87
9/13/2016,12,52.857,-6.909,15,83,0.1,1.512
9/13/2016,13,52.857,-6.909,16.1,75,0,1.401
9/13/2016,14,52.857,-6.909,16.5,75,0,0.882
9/13/2016,15,52.857,-6.909,16.5,73,0,0.531
9/13/2016,16,52.857,-6.909,16.3,74,0,0.419
9/13/2016,17,52.857,-6.909,16.5,72,0,0.477
9/13/2016,18,52.857,-6.909,15.7,76,0,0.088
9/13/2016,19,52.857,-6.909,14.5,82,0,0
9/13/2016,20,52.857,-6.909,14,84,0,0
9/13/2016,21,52.857,-6.909,14,84,0,0
9/13/2016,22,52.857,-6.909,13.8,83,0,0
9/13/2016,23,52.857,-6.909,13.3,79,0,0
9/14/2016,0,52.857,-6.909,12.6,81,0,0
9/14/2016,1,52.857,-6.909,12.4,85,0,0
9/14/2016,2,52.857,-6.909,12.4,87,0,0
9/14/2016,3,52.857,-6.909,12.1,88,0,0
9/14/2016,4,52.857,-6.909,12,88,0,0
9/14/2016,5,52.857,-6.909,12,88,0,0
9/14/2016,6,52.857,-6.909,11.6,91,0,0.046
9/14/2016,7,52.857,-6.909,11.7,94,0,0.255
9/14/2016,8,52.857,-6.909,12.5,92,0,0.587
9/14/2016,9,52.857,-6.909,13.5,90,0,0.981
9/14/2016,10,52.857,-6.909,15.9,86,0,1.899
9/14/2016,11,52.857,-6.909,18.8,80,0,2.179
9/14/2016,12,52.857,-6.909,20.4,77,0,2.226
9/14/2016,13,52.857,-6.909,21.5,73,0,2.104
9/14/2016,14,52.857,-6.909,22.4,72,0,1.825
9/14/2016,15,52.857,-6.909,23,70,0,1.397
9/14/2016,16,52.857,-6.909,22.8,71,0,0.519
9/14/2016,17,52.857,-6.909,21.5,76,0,0.172
9/14/2016,18,52.857,-6.909,20.5,81,0,0.015
9/14/2016,19,52.857,-6.909,19.9,84,0,0
9/14/2016,20,52.857,-6.909,19,90,0,0
9/14/2016,21,52.857,-6.909,18.2,90,0,0
9/14/2016,22,52.857,-6.909,17.7,92,0,0
9/14/2016,23,52.857,-6.909,17.1,94,0,0
9/15/2016,0,52.857,-6.909,16.4,94,0,0
9/15/2016,1,52.857,-6.909,16,95,0,0
9/15/2016,2,52.857,-6.909,14.9,98,0,0
9/15/2016,3,52.857,-6.909,14.9,97,0,0
9/15/2016,4,52.857,-6.909,15.1,96,0,0
9/15/2016,5,52.857,-6.909,15.5,92,0,0
9/15/2016,6,52.857,-6.909,15.5,92,0,0.027
9/15/2016,7,52.857,-6.909,15.6,93,0,0.316
9/15/2016,8,52.857,-6.909,16.5,91,0,0.914
9/15/2016,9,52.857,-6.909,17.6,84,0,0.823
9/15/2016,10,52.857,-6.909,17.2,84,0,0.382
9/15/2016,11,52.857,-6.909,17,85,0,0.458
9/15/2016,12,52.857,-6.909,17.3,85,0,1.513
9/15/2016,13,52.857,-6.909,18.8,76,0,1.123
9/15/2016,14,52.857,-6.909,19,76,0,1.583
9/15/2016,15,52.857,-6.909,19,76,0,0.984
9/15/2016,16,52.857,-6.909,16.9,83,0,0.225
9/15/2016,17,52.857,-6.909,16.5,84,0,0.072
9/15/2016,18,52.857,-6.909,16.2,81,0,0.053
9/15/2016,19,52.857,-6.909,16,75,0,0
9/15/2016,20,52.857,-6.909,14.7,75,0,0
9/15/2016,21,52.857,-6.909,13.6,82,0,0
9/15/2016,22,52.857,-6.909,13.7,88,0,0
9/15/2016,23,52.857,-6.909,12.7,86,0,0
9/16/2016,0,52.857,-6.909,12.2,88,0,0
9/16/2016,1,52.857,-6.909,11.8,91,0,0
9/16/2016,2,52.857,-6.909,11.8,89,0,0
9/16/2016,3,52.857,-6.909,11.1,91,0,0
9/16/2016,4,52.857,-6.909,10.2,94,0,0
9/16/2016,5,52.857,-6.909,10,95,0,0
9/16/2016,6,52.857,-6.909,10.1,92,0,0.114
9/16/2016,7,52.857,-6.909,10.9,92,0,0.61
9/16/2016,8,52.857,-6.909,12.7,85,0,1.173
9/16/2016,9,52.857,-6.909,14,81,0,1.106
9/16/2016,10,52.857,-6.909,14.6,73,0,1.406
9/16/2016,11,52.857,-6.909,15,68,0,1.31
9/16/2016,12,52.857,-6.909,16.1,71,0,1.356
9/16/2016,13,52.857,-6.909,15.4,69,0,1.237
9/16/2016,14,52.857,-6.909,16.2,66,0,1.178
9/16/2016,15,52.857,-6.909,16.5,65,0,0.929
9/16/2016,16,52.857,-6.909,16.6,69,0,0.923
9/16/2016,17,52.857,-6.909,16.1,69,0,0.506
9/16/2016,18,52.857,-6.909,15.3,70,0,0.047
9/16/2016,19,52.857,-6.909,13.4,79,0,0
9/16/2016,20,52.857,-6.909,12.6,85,0,0
9/16/2016,21,52.857,-6.909,12.4,87,0,0
9/16/2016,22,52.857,-6.909,12.4,84,0,0
9/16/2016,23,52.857,-6.909,12,85,0,0
